Server Name	server_name	database_name	recovery_model	BackupType	name	description	bkSize	TimeTaken	backup_start_date
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 13:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	75 MB	1 Seconds	2025-03-03 13:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 13:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	75 MB	1 Seconds	2025-03-03 13:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 12:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	74 MB	1 Seconds	2025-03-03 12:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 12:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	81 MB	0 Seconds	2025-03-03 12:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 12:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	88 MB	1 Seconds	2025-03-03 12:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 12:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	73 MB	0 Seconds	2025-03-03 12:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 11:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	61 MB	0 Seconds	2025-03-03 11:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 11:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	70 MB	0 Seconds	2025-03-03 11:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 11:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	81 MB	1 Seconds	2025-03-03 11:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 11:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	79 MB	0 Seconds	2025-03-03 11:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 10:45:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	74 MB	0 Seconds	2025-03-03 10:45:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 10:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	70 MB	0 Seconds	2025-03-03 10:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 10:15:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	79 MB	1 Seconds	2025-03-03 10:15:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 10:00:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	75 MB	0 Seconds	2025-03-03 10:00:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 09:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	89 MB	0 Seconds	2025-03-03 09:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 09:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	79 MB	1 Seconds	2025-03-03 09:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 09:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	88 MB	0 Seconds	2025-03-03 09:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 09:00:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	72 MB	0 Seconds	2025-03-03 09:00:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 08:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	1611 MB	5 Seconds	2025-03-03 08:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	145 MB	1 Seconds	2025-03-03 08:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	816 MB	2 Seconds	2025-03-03 08:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-03 08:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	44 MB	0 Seconds	2025-03-03 08:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 08:00:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	51 MB	0 Seconds	2025-03-03 08:00:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 07:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	30 MB	1 Seconds	2025-03-03 07:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 07:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	16 MB	0 Seconds	2025-03-03 07:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	1 Seconds	2025-03-03 07:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	932 MB	3 Seconds	2025-03-03 07:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	1 Seconds	2025-03-03 07:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	14 MB	1 Seconds	2025-03-03 07:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 06:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	25 MB	0 Seconds	2025-03-03 06:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 06:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-03 06:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-03 06:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 06:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 06:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 06:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 05:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	672 MB	2 Seconds	2025-03-03 05:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 05:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10286 MB	31 Seconds	2025-03-03 05:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 05:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	12012 MB	30 Seconds	2025-03-03 05:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 05:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-03 05:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-03 04:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 04:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 04:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	13 MB	0 Seconds	2025-03-03 04:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 04:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	25 MB	0 Seconds	2025-03-03 04:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	21 MB	0 Seconds	2025-03-03 04:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 04:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 03:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	40 MB	0 Seconds	2025-03-03 03:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 03:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	54 MB	1 Seconds	2025-03-03 03:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 03:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-03 03:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 03:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	4 MB	0 Seconds	2025-03-03 03:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 02:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-03 02:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 02:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	15 MB	1 Seconds	2025-03-03 02:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 02:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	100 MB	8 Seconds	2025-03-03 02:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 02:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	29 MB	7 Seconds	2025-03-03 02:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 01:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	32 MB	3 Seconds	2025-03-03 01:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	28 MB	3 Seconds	2025-03-03 01:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 01:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 01:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	33 MB	6 Seconds	2025-03-03 01:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 01:00:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	83 MB	12 Seconds	2025-03-03 01:00:02.000
OAZISDB	OAZISDB	master	SIMPLE	Full	NULL	NULL	4 MB	10 Seconds	2025-03-03 00:59:27.000
OAZISDB	OAZISDB	OAZP	FULL	Full	NULL	NULL	1578228 MB	11 Seconds	2025-03-03 00:59:26.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Full	NULL	NULL	2775 MB	11 Seconds	2025-03-03 00:59:26.000
OAZISDB	OAZISDB	model	FULL	Full	NULL	NULL	44 MB	12 Seconds	2025-03-03 00:59:25.000
OAZISDB	OAZISDB	msdb	SIMPLE	Full	NULL	NULL	41 MB	12 Seconds	2025-03-03 00:59:25.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 00:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	388 MB	2 Seconds	2025-03-03 00:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 00:30:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	209 MB	1 Seconds	2025-03-03 00:30:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 00:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-03 00:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-03 00:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-03 00:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 23:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-02 23:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 23:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-02 23:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 23:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-02 23:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 23:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	6 MB	0 Seconds	2025-03-02 23:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 22:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-02 22:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 22:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-02 22:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 22:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 22:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 22:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 22:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 21:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	12 MB	0 Seconds	2025-03-02 21:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 21:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-02 21:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 21:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	1 Seconds	2025-03-02 21:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 21:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	27 MB	0 Seconds	2025-03-02 21:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Full	OAZMOLP_backup_2025_03_02_205001_7290684	NULL	2775 MB	6 Seconds	2025-03-02 20:50:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 20:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	25 MB	0 Seconds	2025-03-02 20:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 20:30:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-02 20:30:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 20:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	13 MB	0 Seconds	2025-03-02 20:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Full	OAZP_backup_2025_03_02_200003_2793149	NULL	1578035 MB	2886 Seconds	2025-03-02 20:00:03.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-02 20:00:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 20:00:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 19:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 19:45:01.000
OAZISDB	OAZISDB	model	FULL	Full	model_backup_2025_03_02_193002_9601510	NULL	3 MB	0 Seconds	2025-03-02 19:30:04.000
OAZISDB	OAZISDB	msdb	SIMPLE	Full	msdb_backup_2025_03_02_193002_9601510	NULL	41 MB	0 Seconds	2025-03-02 19:30:04.000
OAZISDB	OAZISDB	master	SIMPLE	Full	master_backup_2025_03_02_193002_9601510	NULL	5 MB	1 Seconds	2025-03-02 19:30:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 19:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 19:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 19:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-02 19:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 19:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	12 MB	0 Seconds	2025-03-02 19:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 18:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 18:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 18:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-02 18:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 18:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 18:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 18:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	1 Seconds	2025-03-02 18:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 17:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	9 MB	0 Seconds	2025-03-02 17:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 17:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-02 17:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 17:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	13 MB	0 Seconds	2025-03-02 17:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 17:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 17:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 16:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-02 16:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 16:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	12 MB	0 Seconds	2025-03-02 16:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 16:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	13 MB	0 Seconds	2025-03-02 16:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 16:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-02 16:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 15:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	12 MB	0 Seconds	2025-03-02 15:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 15:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	7 MB	0 Seconds	2025-03-02 15:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 15:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19 MB	0 Seconds	2025-03-02 15:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 15:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	9 MB	1 Seconds	2025-03-02 15:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	12 MB	0 Seconds	2025-03-02 14:45:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	1 Seconds	2025-03-02 14:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 14:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	15 MB	0 Seconds	2025-03-02 14:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 14:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-02 14:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 14:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	13 MB	0 Seconds	2025-03-02 14:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 13:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	13 MB	0 Seconds	2025-03-02 13:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	9 MB	0 Seconds	2025-03-02 13:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 13:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 13:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19 MB	0 Seconds	2025-03-02 13:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 13:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-02 13:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 12:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-02 12:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-02 12:30:00.000
